C0227817|RID303|fundus of uterus|fundus uteri [MTH2010AA/PN]||
C0227813|RID305|body of uterus|Body of uterus [MTH2010AA/PN]|corpus of uterus|
C0007874|RID308|cervix of uterus|Cervix Uteri [MTH2010AA/PN]|cervical canal|
C0007874|RID308|cervix of uterus|Cervix Uteri [MTH2010AA/PN]|cervical canal of uterus|
C0007874|RID308|cervix of uterus|Cervix Uteri [MTH2010AA/PN]|uterine cervix|
C0227844|RID311|endometrial cavity|Uterine cavity [MTH2010AA/PN]|uterine cavity|
C0227844|RID311|endometrial cavity|Uterine cavity [MTH2010AA/PN]|endometrial canal|
C0227841|RID313|cervical canal|Cervical canal structure [MTH2010AA/PN]|endocervical canal|
C0027088|RID315|myometrium|myometrium [MTH2010AA/PN]|outer myometrium|
C0227863|RID317|intramural part of myometrium|Structure of intramural part of myometrium [SNOMEDCT_2010_01_31/PT]||
CL378922|RID318|submucosal part of myometrium|submucosal part of myometrium [RADLEX3_33/PT]||
CL378923|RID319|subserosal part of myometrium|subserosal part of myometrium [RADLEX3_33/PT]||
CL378924|RID320|inner myometrium|inner myometrium [RADLEX3_33/PT]||
C0006205|RID321|broad ligament of uterus|Broad Ligament [MTH2010AA/PN]||
C0035877|RID322|round ligament of uterus|Round Ligament [MTH2010AA/PN]|hunter ligament|
C0042232|RID325|vagina|Vagina [MTH2010AA/PN]||
C0458952|RID326|introitus of vagina|Vaginal introitus structure [MTH2010AA/PN]|vaginal outlet|
C0458952|RID326|introitus of vagina|Vaginal introitus structure [MTH2010AA/PN]|vaginal orifice|
C0227765|RID329|vestibule of vagina|Vulval vestibule structure [SNOMEDCT_2010_01_31/PT]|vaginal vestibule|
C0447612|RID331|wall of vagina|Vaginal wall [SNOMEDCT_2010_01_31/PT]|vaginal wall|
C0738257|RID333|anterior fornix of vagina|Anterior fornix of vagina [UWDA173/PT]||
C0738258|RID334|posterior fornix of vagina|Posterior fornix of vagina [UWDA173/PT]||
C0086336|RID335|Gartners duct|Duct of Gartner [NCI2011_01E/PT]||
C0004768|RID336|Bartholins gland|Bartholin Glands [MTH2010AA/PN]||
C0227467|RID337|Bartholins duct|Major sublingual duct [MTH2010AA/PN]||
C0230289|RID338|urogenital diaphragm|Urogenital diaphragm [MTH2010AA/PN]||
CL378925|RID339|suprapubic ligament|suprapubic ligament [RADLEX3_33/PT]||
CL378926|RID340|uterovaginal fascia|uterovaginal fascia [RADLEX3_33/PT]||
C0738215|RID341|Colles fascia|Membranous layer of superficial fascia of abdomen [MTH2010AA/PN]||
C1963704|RID342|male genital system|Male Reproductive System [MTH2010AA/PN]||
C0033572|RID343|prostate|Prostate [MTH2010AA/PN]|prost|
CL378927|RID344|anterior fibromuscular stroma|anterior fibromuscular stroma [RADLEX3_33/PT]||
CL378928|RID345|outer gland|outer gland [RADLEX3_33/PT]|outer prostate|
C0458696|RID347|peripheral zone of prostate|Peripheral glandular zone of prostate [SNOMEDCT_2010_01_31/PT]||
C1183904|RID348|central zone of prostate|Central zone of prostate [UWDA173/PT]||
CL378929|RID349|inner gland of prostate|inner gland of prostate [RADLEX3_33/PT]|inner prostate|
C1261214|RID351|transition zone of prostate|Transitional zone of prostate [SNOMEDCT_2010_01_31/PT]||
CL378930|RID352|periurethral prostate gland|periurethral prostate gland [RADLEX3_33/PT]||
CL378931|RID353|surgical capsule of prostate|surgical capsule of prostate [RADLEX3_33/PT]||
C0227963|RID354|capsule of prostate|Structure of capsule of prostate [MTH2010AA/PN]||
C0824497|RID355|neurovascular bundle|Neurovascular Bundle [NCI2011_01E/PT]||
CL378932|RID356|periprostatic venous plexus|periprostatic venous plexus [RADLEX3_33/PT]||
C0036628|RID357|seminal vesicle|Seminal Vesicles [MTH2010AA/PN]||
C0042360|RID358|vas deferens|Vas deferens structure [MTH2010AA/PN]||
C0458676|RID359|duct of seminal vesicle|Seminal vesicle duct structure [MTH2010AA/PN]|seminal vesicle duct|
C0458676|RID359|duct of seminal vesicle|Seminal vesicle duct structure [MTH2010AA/PN]|seminal duct|
C0013747|RID361|ejaculatory duct|Ejaculatory duct structure [MTH2010AA/PN]||
C0030851|RID362|penis|penis [MTH2010AA/PN]||
C1522442|RID363|corpus spongiosum|Corpus Spongiosum [NCI2011_01E/PT]||
C0227936|RID364|corpus cavernosum|Body of penis [MTH2010AA/PN]|penile body|
C0036471|RID365|scrotum|Scrotum [MTH2010AA/PN]||
C0039597|RID366|testis|Testis [MTH2010AA/PN]||
C0228002|RID367|mediastinum of testis|Mediastinum of testis [MTH2010AA/PN]||
C0227999|RID368|tunica albuginea of testis|Tunica albuginea of testis [MTH2010AA/PN]||
C0228014|RID370|tunica vaginalis of testis|Tunica vaginalis [MTH2010AA/PN]||
C0014533|RID371|epididymis|Epididymis [MTH2010AA/PN]||
C0228023|RID372|head of epididymis|Head of epididymis [MTH2010AA/PN]||
C0228022|RID373|body of epididymis|Structure of body of epididymis [MTH2010AA/PN]||
C0228024|RID374|tail of epididymis|Structure of tail of epididymis [MTH2010AA/PN]||
C0037855|RID375|spermatic cord|Spermatic Cord [MTH2010AA/PN]||
C0226724|RID376|pampiniform plexus|Pampiniform plexus [MTH2010AA/PN]||
C0206248|RID377|pelvic floor|Pelvic floor structure [MTH2010AA/PN]|floor|
C0932441|RID378|pelvic floor muscle|Muscle of pelvic diaphragm [MTH2010AA/PN]||
CL378933|RID379|pubovisceralis|pubovisceralis [RADLEX3_33/PT]|levator sling fibers|
C1262462|RID381|pubococcygeus|Structure of pubococcygeus muscle [MTH2010AA/PN]||
C0224388|RID382|puborectalis|Structure of puborectalis muscle [MTH2010AA/PN]||
C0224389|RID383|iliococcygeus|Structure of iliococcygeus muscle [MTH2010AA/PN]||
CL378934|RID384|levator plate|levator plate [RADLEX3_33/PT]||
C0225301|RID385|endopelvic fascia|Structure of parietal fascia of pelvis [MTH2010AA/PN]||
CL378935|RID386|pubocervical fascia|Pubocervical ligament [MTH2010AA/PN]|medial puboprostatic ligament|
CL378935|RID386|pubocervical fascia|Pubocervical ligament [MTH2010AA/PN]|medial pubovesical ligament|
C0225305|RID387|tendinous arch of pelvic fascia|Structure of tendinous arch of pelvic fascia [MTH2010AA/PN]|arcus tendineus of pelvic fascia|
C0225305|RID387|tendinous arch of pelvic fascia|Structure of tendinous arch of pelvic fascia [MTH2010AA/PN]|arcus tendineus fascia pelvis|
C0230285|RID388|rectovaginal fascia|Structure of rectovaginal septum [MTH2010AA/PN]||
C0227822|RID389|parametrium|Parametrium [MTH2010AA/PN]||
CL378937|RID390|paracolpium|paracolpium [RADLEX3_33/PT]||
CL378938|RID391|pelvic floor ligament|pelvic floor ligament [RADLEX3_33/PT]||
C0230306|RID392|uterosacral ligament|Structure of uterosacral ligament [MTH2010AA/PN]|sacro-uterine ligament|
C0230306|RID392|uterosacral ligament|Structure of uterosacral ligament [MTH2010AA/PN]|ligaments of Petit|
C0230306|RID392|uterosacral ligament|Structure of uterosacral ligament [MTH2010AA/PN]|recto-uterine ligament|
C0230316|RID394|cardinal ligament|Structure of transverse cervical ligament [MTH2010AA/PN]|mackenrodt ligament|
C0230316|RID394|cardinal ligament|Structure of transverse cervical ligament [MTH2010AA/PN]|transverse cervical ligament|
C0225295|RID395|ischiorectal fossa|Ischiorectal fossa structure [SNOMEDCT_2010_01_31/PT]||
C0031066|RID396|perineum|Anogenital region [MTH2010AA/PN]||
C1704247|RID397|peritoneal cavity|Peritoneal Cavity [MTH2010AA/PN]||
C0230267|RID398|paracolic gutter|Paracolic Gutter [NCI2011_01E/PT]|paracolic gutters|
C0230267|RID398|paracolic gutter|Paracolic Gutter [NCI2011_01E/PT]|paracolic gutters set|
C0230267|RID398|paracolic gutter|Paracolic Gutter [NCI2011_01E/PT]|paracolic sulcus|
C0446606|RID399|subphrenic space|Subphrenic space [SNOMEDCT_2010_01_31/PT]||
C0738841|RID400|subhepatic space|Subhepatic space [UWDA173/PT]||
C0734050|RID402|hepatorenal fossa|Hepatorenal recess [UWDA173/PT]|Morison pouch|
C0734050|RID402|hepatorenal fossa|Hepatorenal recess [UWDA173/PT]|morison pouch|
C0734050|RID402|hepatorenal fossa|Hepatorenal recess [UWDA173/PT]|hepatorenal recess of subhepatic space|
C0230212|RID404|lesser sac of peritoneum|Omental Bursa [MTH2010AA/PN]|omental bursa|
C0230301|RID405|rectovesical pouch|Structure of rectovesical pouch [MTH2010AA/PN]|recto-vesical pouch|
C0230304|RID406|vesicouterine pouch|Structure of vesicouterine pouch [MTH2010AA/PN]|vesico-uterine pouch|
C0013075|RID407|cul-de-sac|Structure of rectouterine pouch [MTH2010AA/PN]|rectouterine pouch|
C0013075|RID407|cul-de-sac|Structure of rectouterine pouch [MTH2010AA/PN]|pouch of Douglas|
C0013075|RID407|cul-de-sac|Structure of rectouterine pouch [MTH2010AA/PN]|recto-uterine pouch|
C0031153|RID410|peritoneum|Peritoneum [MTH2010AA/PN]|perito|
CL378939|RID411|peritoneal reflection|peritoneal reflection [RADLEX3_33/PT]||
C1283705|RID412|peritoneal ligament|Peritoneal ligament [SNOMEDCT_2010_01_31/PT]||
C0230260|RID413|gastrohepatic ligament|Structure of gastrohepatic ligament [MTH2010AA/PN]|hepatogastric ligament|
C0230245|RID415|hepatoduodenal ligament|Hepatoduodenal ligament [MTH2010AA/PN]||
C0230230|RID416|gastrosplenic ligament|Structure of gastrosplenic ligament [MTH2010AA/PN]|gastrolienal ligament|
C0230229|RID417|gastrocolic ligament|Structure of gastrocolic ligament [MTH2010AA/PN]|proximal greater omentum|
C0230234|RID419|phrenicosplenic ligament|Structure of phrenicosplenic ligament [MTH2010AA/PN]|lienorenal ligament|
C0230234|RID419|phrenicosplenic ligament|Structure of phrenicosplenic ligament [MTH2010AA/PN]|phrenicosplenic ligament|
C0230234|RID419|phrenicosplenic ligament|Structure of phrenicosplenic ligament [MTH2010AA/PN]|phrenico-splenic ligament|
CL378940|RID421|mesentery of intestine|mesentery of intestine [RADLEX3_33/PT]||
C0230250|RID422|mesentery of small intestine|Mesentery of small intestine [MTH2010AA/PN]|small intestinal mesentery|
C0230251|RID423|mesentery of jejunum|Structure of jejunal mesentery [MTH2010AA/PN]|jejunum mesentery|
C0230252|RID424|mesentery of ileum|Structure of ileal mesentery [MTH2010AA/PN]|ileum mesentery|
C2337251|RID425|ileocolic mesentery|Ileocolic mesentery [FMA2_0/PT]||
C0230257|RID426|mesoappendix|Structure of mesoappendix [MTH2010AA/PN]||
C0230249|RID427|root of mesentery|Structure of root of mesentery [MTH2010AA/PN]|mesentery root|
C0025498|RID428|sigmoid mesocolon|Mesosigmoid [MTH2010AA/PN]||
C0230254|RID429|transverse mesocolon|Structure of transverse mesocolon [MTH2010AA/PN]||
C0230259|RID430|greater omentum|Greater omentum [MTH2010AA/PN]||
C0035359|RID431|retroperitoneum|Retroperitoneal Space [MTH2010AA/PN]|retroperito|
CL378942|RID432|anterior pararenal space|anterior pararenal space [RADLEX3_33/PT]||
CL378943|RID433|posterior pararenal space|posterior pararenal space [RADLEX3_33/PT]||
CL378944|RID434|perirenal space|perirenal space [RADLEX3_33/PT]|peri-renal space|
CL378944|RID434|perirenal space|perirenal space [RADLEX3_33/PT]|perinephric space|
CL378944|RID434|perirenal space|perirenal space [RADLEX3_33/PT]|periphrenic space|
C0227637|RID436|perinephric fascia|Structure of perirenal fascia [MTH2010AA/PN]|Gerotas fascia|
C0227637|RID436|perinephric fascia|Structure of perirenal fascia [MTH2010AA/PN]|gerota capsule|
C0227637|RID436|perinephric fascia|Structure of perirenal fascia [MTH2010AA/PN]|gerota fascia|
C0227637|RID436|perinephric fascia|Structure of perirenal fascia [MTH2010AA/PN]|renal capsule|
CL378945|RID438|lateral conal fascia|lateral conal fascia [RADLEX3_33/PT]||
C0230197|RID439|extraperitoneal space|Structure of extraperitoneal space [MTH2010AA/PN]||
CL378946|RID440|perivesical space|perivesical space [RADLEX3_33/PT]||
C0225298|RID441|prevesical space|Structure of retropubic space [MTH2010AA/PN]|space of Retzius|
C0225298|RID441|prevesical space|Structure of retropubic space [MTH2010AA/PN]|cave of Retzius|
C0225298|RID441|prevesical space|Structure of retropubic space [MTH2010AA/PN]|space of Retzius|
C0225298|RID441|prevesical space|Structure of retropubic space [MTH2010AA/PN]|cavity of Retzius|
C0225298|RID441|prevesical space|Structure of retropubic space [MTH2010AA/PN]|retzius space|
C0225298|RID441|prevesical space|Structure of retropubic space [MTH2010AA/PN]|retziius cavity|
CL378948|RID443|presacral space|presacral space [RADLEX3_33/PT]||
C0588058|RID444|lymph node of abdomen|Abdominal lymph node group [MTH2010AA/PN]|set of abdominal lymph nodes|
C0588058|RID444|lymph node of abdomen|Abdominal lymph node group [MTH2010AA/PN]|abdominal lymph nodes|
C0588058|RID444|lymph node of abdomen|Abdominal lymph node group [MTH2010AA/PN]|lymph node group of abdomen|
C0588058|RID444|lymph node of abdomen|Abdominal lymph node group [MTH2010AA/PN]|abdominal lymph node set|
C0588058|RID444|lymph node of abdomen|Abdominal lymph node group [MTH2010AA/PN]|abdominal lymph node|
C0588058|RID445|lymph node of abdomen proper|Abdominal lymph node group [MTH2010AA/PN]|set of abdominal lymph nodes|
C0588058|RID445|lymph node of abdomen proper|Abdominal lymph node group [MTH2010AA/PN]|abdominal lymph nodes|
C0588058|RID445|lymph node of abdomen proper|Abdominal lymph node group [MTH2010AA/PN]|lymph node group of abdomen|
C0588058|RID445|lymph node of abdomen proper|Abdominal lymph node group [MTH2010AA/PN]|abdominal lymph node set|
C0588058|RID445|lymph node of abdomen proper|Abdominal lymph node group [MTH2010AA/PN]|abdominal lymph node|
C0229802|RID446|retroperitoneal lymph node|Structure of retroperitoneal lymph node [MTH2010AA/PN]||
CL378950|RID447|aortocaval lymph node|aortocaval lymph node [RADLEX3_33/PT]|pericaval lymph node|
C0933348|RID448|postcaval lymph node|Set of postcaval lymph nodes [UWDA173/PT]|retrocaval lymph node|
C0933348|RID448|postcaval lymph node|Set of postcaval lymph nodes [UWDA173/PT]|postcaval lymph nodes set|
C0229789|RID449|paraaortic lymph node|Paraaortic Lymph Node [NCI2011_01E/PT]|periaortic lymph node|
C0229789|RID449|paraaortic lymph node|Paraaortic Lymph Node [NCI2011_01E/PT]|lateral aortic lymph node|
C0229789|RID449|paraaortic lymph node|Paraaortic Lymph Node [NCI2011_01E/PT]|lateral aortic lymph nodes set|
C0229789|RID449|paraaortic lymph node|Paraaortic Lymph Node [NCI2011_01E/PT]|para-aortic lymph node|
C0229789|RID449|paraaortic lymph node|Paraaortic Lymph Node [NCI2011_01E/PT]|lateral aortic node|
C0229766|RID450|celiac lymph node|Celiac lymph node [MTH2010AA/PN]|no. 9 celiac lymph node|
C0229766|RID450|celiac lymph node|Celiac lymph node [MTH2010AA/PN]|coeliac lymph node group|
C0229766|RID450|celiac lymph node|Celiac lymph node [MTH2010AA/PN]|aJCC level 20 node|
C0229766|RID450|celiac lymph node|Celiac lymph node [MTH2010AA/PN]|coeliac lymph nodes set|
C0229766|RID450|celiac lymph node|Celiac lymph node [MTH2010AA/PN]|set of celiac lymph nodes|
C0229766|RID450|celiac lymph node|Celiac lymph node [MTH2010AA/PN]|celiac lymph nodes|
C0229766|RID450|celiac lymph node|Celiac lymph node [MTH2010AA/PN]|celiac nodes|
C0229766|RID450|celiac lymph node|Celiac lymph node [MTH2010AA/PN]|jPS no. 9 node|
C0229766|RID450|celiac lymph node|Celiac lymph node [MTH2010AA/PN]|paraceliac lymph node|
C0229792|RID451|mesenteric lymph node|Lymph node of mesentery [MTH2010AA/PN]||
CL387033|RID452|hepatic lymph node|Portal Lymph Node [NCI2011_01E/PT]|aJCC level 18 node|
CL387033|RID452|hepatic lymph node|Portal Lymph Node [NCI2011_01E/PT]|perihepatic lymph node|
CL387033|RID452|hepatic lymph node|Portal Lymph Node [NCI2011_01E/PT]|porta hepatis lymph node|
CL387033|RID452|hepatic lymph node|Portal Lymph Node [NCI2011_01E/PT]|portahepatic lymph node|
CL387033|RID452|hepatic lymph node|Portal Lymph Node [NCI2011_01E/PT]|portal lymph node|
CL387033|RID452|hepatic lymph node|Portal Lymph Node [NCI2011_01E/PT]|hepatic node|
CL378953|RID453|gastrohepatic ligament node|gastrohepatic ligament node [RADLEX3_33/PT]|lesser curvature/gastrohepatic ligament node|
CL378953|RID453|gastrohepatic ligament node|gastrohepatic ligament node [RADLEX3_33/PT]|lesser curve/gastrohepatic ligament node|
CL378954|RID454|portocaval lymph node|portocaval lymph node [RADLEX3_33/PT]|portocaval node|
CL378955|RID455|colic lymph node|colic lymph node [RADLEX3_33/PT]|pericolonic node|
CL378955|RID455|colic lymph node|colic lymph node [RADLEX3_33/PT]|pericolonic lymph node|
CL378955|RID455|colic lymph node|colic lymph node [RADLEX3_33/PT]|pericolic lymph node|
CL378955|RID455|colic lymph node|colic lymph node [RADLEX3_33/PT]|colic node|
CL378956|RID456|paracardiac lymph node|paracardiac lymph node [RADLEX3_33/PT]|paracardiac node|
CL378958|RID458|node of posterior iliac crest|node of posterior iliac crest [RADLEX3_33/PT]||
C0729595|RID459|pelvic lymph node|Pelvic lymph node group [MTH2010AA/PN]|pelvic node|
C0729595|RID459|pelvic lymph node|Pelvic lymph node group [MTH2010AA/PN]|pelvic lymph nodes set|
C0935037|RID460|parietal lymph node of pelvis|Set of parietal pelvic lymph nodes [UWDA173/PT]|parietal pelvic lymph nodes set|
C0935037|RID460|parietal lymph node of pelvis|Set of parietal pelvic lymph nodes [UWDA173/PT]|parietal pelvic lymph node|
C0229807|RID461|common iliac lymph node|Common iliac lymph node [MTH2010AA/PN]|common iliac lymph nodes set|
C0229807|RID461|common iliac lymph node|Common iliac lymph node [MTH2010AA/PN]|common iliac node|
C0229807|RID461|common iliac lymph node|Common iliac lymph node [MTH2010AA/PN]|iliac lymph node|
C0229815|RID462|external iliac lymph node|External iliac lymph node group [MTH2010AA/PN]|external iliac lymph nodes set|
C0229815|RID462|external iliac lymph node|External iliac lymph node group [MTH2010AA/PN]|external iliac node|
C0447192|RID463|internal iliac lymph node group|Internal iliac lymph node [MTH2010AA/PN]|set of internal iliac nodes|
C0447192|RID463|internal iliac lymph node group|Internal iliac lymph node [MTH2010AA/PN]|internal iliac node|
C0447192|RID463|internal iliac lymph node group|Internal iliac lymph node [MTH2010AA/PN]|internal iliac lymph nodes set|
C0229822|RID464|obturator lymph node group|Obturator lymph node group [MTH2010AA/PN]|obturator node|
C0229822|RID464|obturator lymph node group|Obturator lymph node group [MTH2010AA/PN]|obturator lymph nodes set|
C0729596|RID465|inguinal lymph node|Inguinal lymph node group [MTH2010AA/PN]||
C0229837|RID466|rectal lymph node|Pararectal lymph node group [MTH2010AA/PN]|perirectal lymph node|
C0229837|RID466|rectal lymph node|Pararectal lymph node group [MTH2010AA/PN]|pararectal lymph node|
C0229837|RID466|rectal lymph node|Pararectal lymph node group [MTH2010AA/PN]|pararectal node|
C0682587|RID468|abdominal quadrant|Abdominal quadrant [UWDA173/PT]||
C0230180|RID469|left lower quadrant|Structure of left lower quadrant of abdomen [MTH2010AA/PN]||
C0230179|RID470|left upper quadrant|Structure of left upper quadrant of abdomen [MTH2010AA/PN]||
C0230178|RID471|right lower quadrant|Structure of right lower quadrant of abdomen [MTH2010AA/PN]||
